[INFO] [1789703928.170986, 14.544500]: MetricsLogger: robot=differential run=1
[INFO] [1789703928.173638, 14.546000]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/differential/run01
[INFO] [1789703928.176940, 14.547000]:   odom      : /rtabmap/odom
[INFO] [1789703928.183084, 14.550500]:   cmd_vel   : /husky/cmd_vel
[INFO] [1789703928.191912, 14.555000]:   gt model  : differential (via /gazebo/model_states, unfiltered)
[INFO] [1789703928.194419, 14.557000]:   efforts   : 4 driven joints
[INFO] [1789703928.196632, 14.558000]:   velocities: 4 driven joints
[INFO] [1789703928.198123, 14.558500]:   metrics   : 50.0 Hz
[INFO] [1789703928.199360, 14.559000]:   gt hi-rate: 1000.0 Hz (asked 800.0; every 2-th ModelStates at 2000 Hz physics) -> gt_highrate.csv
[INFO] [1789703989.387751, 45.063500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(44.55, 0.13) s=11.1m
[INFO] [1789703991.409398, 46.070500]: [event] proximity_detection id=6 verdict=true gt_gap=11.144m  at gt=(44.83, 0.13) s=11.4m
[INFO] [1789703993.429529, 47.075500]: [event] proximity_detection id=7 verdict=true gt_gap=10.987m  at gt=(45.10, 0.08) s=11.6m
[INFO] [1789703995.636940, 48.176500]: [event] proximity_detection id=8 verdict=true gt_gap=10.934m  at gt=(45.41, 0.01) s=12.0m
[INFO] [1789703997.676113, 49.194000]: [event] proximity_detection id=9 verdict=true gt_gap=10.808m  at gt=(45.67, -0.04) s=12.2m
[INFO] [1789703999.704188, 50.203000]: [event] proximity_detection id=10 verdict=true gt_gap=10.779m  at gt=(46.00, -0.14) s=12.6m
[INFO] [1789704001.694762, 51.192500]: [event] proximity_detection id=11 verdict=true gt_gap=10.755m  at gt=(46.33, -0.25) s=12.9m
[INFO] [1789704003.744877, 52.214500]: [event] proximity_detection id=12 verdict=true gt_gap=10.725m  at gt=(46.69, -0.39) s=13.3m
[INFO] [1789704005.771801, 53.225500]: [event] proximity_detection id=13 verdict=true gt_gap=10.746m  at gt=(47.07, -0.54) s=13.7m
[INFO] [1789704007.945901, 54.309000]: [event] proximity_detection id=14 verdict=true gt_gap=10.766m  at gt=(47.47, -0.69) s=14.2m
[INFO] [1789704010.173023, 55.410500]: [event] proximity_detection id=15 verdict=true gt_gap=10.787m  at gt=(47.86, -0.84) s=14.6m
[INFO] [1789704012.240853, 56.440500]: [event] proximity_detection id=16 verdict=true gt_gap=10.675m  at gt=(48.18, -0.98) s=14.9m
[INFO] [1789704014.260305, 57.443000]: [event] proximity_detection id=17 verdict=true gt_gap=10.645m  at gt=(48.50, -1.13) s=15.3m
[INFO] [1789704016.281073, 58.451500]: [event] proximity_detection id=18 verdict=true gt_gap=10.598m  at gt=(48.78, -1.27) s=15.6m
[INFO] [1789704018.283080, 59.445000]: [event] proximity_detection id=19 verdict=true gt_gap=10.551m  at gt=(49.08, -1.42) s=15.9m
[INFO] [1789704020.290356, 60.446000]: [event] proximity_detection id=20 verdict=true gt_gap=10.531m  at gt=(49.37, -1.57) s=16.2m
[INFO] [1789704022.505545, 61.549500]: [event] proximity_detection id=21 verdict=true gt_gap=10.594m  at gt=(49.69, -1.77) s=16.6m
[INFO] [1789704024.721879, 62.656000]: [event] proximity_detection id=22 verdict=true gt_gap=10.636m  at gt=(50.02, -2.01) s=17.0m
[INFO] [1789704027.158033, 63.867500]: [event] proximity_detection id=23 verdict=true gt_gap=10.698m  at gt=(50.39, -2.29) s=17.5m
[INFO] [1789704028.941669, 64.757500]: [event] proximity_detection id=24 verdict=true gt_gap=10.678m  at gt=(50.66, -2.50) s=17.8m
[INFO] [1789704030.904807, 65.734500]: [event] proximity_detection id=25 verdict=true gt_gap=10.715m  at gt=(50.98, -2.74) s=18.2m
[INFO] [1789704032.907026, 66.733000]: [event] proximity_detection id=26 verdict=true gt_gap=10.735m  at gt=(51.28, -2.96) s=18.6m
[INFO] [1789704034.971303, 67.760500]: [event] proximity_detection id=27 verdict=true gt_gap=10.658m  at gt=(51.53, -3.16) s=18.9m
[INFO] [1789704036.918245, 68.731000]: [event] proximity_detection id=28 verdict=true gt_gap=10.570m  at gt=(51.75, -3.36) s=19.2m
[INFO] [1789704038.988558, 69.762500]: [event] proximity_detection id=29 verdict=true gt_gap=10.466m  at gt=(51.98, -3.60) s=19.6m
[INFO] [1789704041.167329, 70.848000]: [event] proximity_detection id=30 verdict=true gt_gap=10.451m  at gt=(52.25, -3.89) s=20.0m
[INFO] [1789704043.204910, 71.864000]: [event] proximity_detection id=31 verdict=true gt_gap=10.431m  at gt=(52.50, -4.16) s=20.3m
[INFO] [1789704045.120008, 72.817500]: [event] proximity_detection id=32 verdict=true gt_gap=10.410m  at gt=(52.73, -4.46) s=20.7m
[INFO] [1789704047.186550, 73.847500]: [event] proximity_detection id=33 verdict=true gt_gap=10.419m  at gt=(52.98, -4.78) s=21.1m
[INFO] [1789704049.423034, 74.963000]: [event] proximity_detection id=34 verdict=true gt_gap=10.450m  at gt=(53.22, -5.11) s=21.5m
[INFO] [1789704051.369663, 75.932500]: [event] proximity_detection id=35 verdict=true gt_gap=10.461m  at gt=(53.43, -5.40) s=21.9m
[INFO] [1789704053.468691, 76.977000]: [event] proximity_detection id=36 verdict=true gt_gap=10.555m  at gt=(53.63, -5.70) s=22.2m
[INFO] [1789704057.416921, 78.943500]: [event] proximity_detection id=38 verdict=true gt_gap=10.603m  at gt=(53.96, -6.25) s=22.9m
[INFO] [1789704059.408102, 79.936500]: [event] proximity_detection id=39 verdict=true gt_gap=10.681m  at gt=(54.13, -6.57) s=23.2m
[INFO] [1789704069.456394, 84.940500]: [event] proximity_detection id=44 verdict=true gt_gap=10.577m  at gt=(54.83, -8.29) s=25.1m
[INFO] [1789704071.625606, 86.023000]: [event] proximity_detection id=45 verdict=true gt_gap=10.565m  at gt=(54.96, -8.66) s=25.5m
[INFO] [1789704073.858549, 87.137000]: [event] proximity_detection id=46 verdict=true gt_gap=10.594m  at gt=(55.07, -9.03) s=25.9m
[INFO] [1789704075.861391, 88.135000]: [event] proximity_detection id=47 verdict=true gt_gap=10.583m  at gt=(55.15, -9.36) s=26.2m
[INFO] [1789704077.867739, 89.135500]: [event] proximity_detection id=48 verdict=true gt_gap=10.605m  at gt=(55.22, -9.69) s=26.6m
[INFO] [1789704079.879745, 90.139000]: [event] proximity_detection id=49 verdict=true gt_gap=10.617m  at gt=(55.28, -10.03) s=26.9m
[INFO] [1789704081.893159, 91.140000]: [event] proximity_detection id=50 verdict=true gt_gap=10.646m  at gt=(55.33, -10.38) s=27.3m
[INFO] [1789704084.124121, 92.252000]: [event] proximity_detection id=51 verdict=true gt_gap=10.639m  at gt=(55.37, -10.76) s=27.6m
[INFO] [1789704086.102935, 93.237000]: [event] proximity_detection id=52 verdict=true gt_gap=10.571m  at gt=(55.39, -11.11) s=28.0m
[INFO] [1789704088.338251, 94.350500]: [event] proximity_detection id=53 verdict=true gt_gap=10.470m  at gt=(55.40, -11.49) s=28.4m
[INFO] [1789704090.354024, 95.358500]: [event] proximity_detection id=54 verdict=true gt_gap=10.454m  at gt=(55.40, -11.82) s=28.7m
[INFO] [1789704092.341479, 96.349000]: [event] proximity_detection id=55 verdict=true gt_gap=10.452m  at gt=(55.42, -12.20) s=29.1m
[INFO] [1789704094.343991, 97.347500]: [event] proximity_detection id=56 verdict=true gt_gap=10.452m  at gt=(55.42, -12.56) s=29.4m
[INFO] [1789704096.393354, 98.369000]: [event] proximity_detection id=57 verdict=true gt_gap=10.511m  at gt=(55.41, -12.93) s=29.8m
[INFO] [1789704098.624531, 99.481500]: [event] proximity_detection id=58 verdict=true gt_gap=10.639m  at gt=(55.37, -13.37) s=30.3m
[INFO] [1789704100.604376, 100.469500]: [event] proximity_detection id=59 verdict=true gt_gap=10.685m  at gt=(55.34, -13.74) s=30.6m
[INFO] [1789704102.605609, 101.466000]: [event] proximity_detection id=60 verdict=true gt_gap=10.660m  at gt=(55.31, -14.10) s=31.0m
[INFO] [1789704104.643783, 102.481500]: [event] proximity_detection id=61 verdict=true gt_gap=10.664m  at gt=(55.28, -14.46) s=31.4m
[INFO] [1789704106.640994, 103.476500]: [event] proximity_detection id=62 verdict=true gt_gap=10.633m  at gt=(55.25, -14.79) s=31.7m
[INFO] [1789704108.631207, 104.465500]: [event] proximity_detection id=63 verdict=true gt_gap=10.606m  at gt=(55.23, -15.15) s=32.0m
[INFO] [1789704110.677934, 105.487000]: [event] proximity_detection id=64 verdict=true gt_gap=10.625m  at gt=(55.23, -15.54) s=32.4m
[INFO] [1789704112.859872, 106.574500]: [event] proximity_detection id=65 verdict=true gt_gap=10.677m  at gt=(55.23, -15.93) s=32.8m
[INFO] [1789704114.841876, 107.550000]: [event] proximity_detection id=66 verdict=true gt_gap=10.668m  at gt=(55.22, -16.25) s=33.2m
[INFO] [1789704116.918016, 108.585000]: [event] proximity_detection id=67 verdict=true gt_gap=10.734m  at gt=(55.17, -16.63) s=33.5m
[INFO] [1789704119.058825, 109.648500]: [event] proximity_detection id=68 verdict=true gt_gap=10.827m  at gt=(55.12, -17.02) s=33.9m
[INFO] [1789704121.164976, 110.700000]: [event] proximity_detection id=69 verdict=true gt_gap=10.850m  at gt=(55.08, -17.38) s=34.3m
[INFO] [1789704123.842535, 112.034500]: [event] proximity_detection id=70 verdict=true gt_gap=11.010m  at gt=(55.06, -17.87) s=34.8m
[INFO] [1789704125.532929, 112.876000]: [event] proximity_detection id=71 verdict=true gt_gap=10.989m  at gt=(55.05, -18.21) s=35.1m
[INFO] [1789704127.539732, 113.876500]: [event] proximity_detection id=72 verdict=true gt_gap=11.009m  at gt=(55.04, -18.58) s=35.5m
[INFO] [1789704129.762162, 114.983500]: [event] proximity_detection id=73 verdict=true gt_gap=11.028m  at gt=(55.03, -18.95) s=35.9m
[INFO] [1789704131.752872, 115.976000]: [event] proximity_detection id=74 verdict=true gt_gap=11.013m  at gt=(55.00, -19.30) s=36.2m
[INFO] [1789704134.026252, 117.108000]: [event] proximity_detection id=75 verdict=true gt_gap=11.054m  at gt=(54.95, -19.72) s=36.6m
[INFO] [1789704135.960522, 118.072000]: [event] proximity_detection id=76 verdict=true gt_gap=11.041m  at gt=(54.91, -20.07) s=37.0m
[INFO] [1789704137.973870, 119.076500]: [event] proximity_detection id=77 verdict=true gt_gap=11.056m  at gt=(54.88, -20.42) s=37.3m
[INFO] [1789704139.949591, 120.055000]: [event] proximity_detection id=78 verdict=true gt_gap=11.081m  at gt=(54.85, -20.77) s=37.7m
[INFO] [1789704142.181952, 121.162500]: [event] proximity_detection id=79 verdict=true gt_gap=11.175m  at gt=(54.83, -21.20) s=38.1m
[INFO] [1789704144.023916, 122.079000]: [event] proximity_detection id=80 verdict=true gt_gap=11.191m  at gt=(54.82, -21.56) s=38.5m
[INFO] [1789704146.028689, 123.075000]: [event] proximity_detection id=81 verdict=true gt_gap=11.215m  at gt=(54.82, -21.96) s=38.9m
[INFO] [1789704148.039489, 124.077000]: [event] proximity_detection id=82 verdict=true gt_gap=11.237m  at gt=(54.81, -22.33) s=39.3m
[INFO] [1789704150.010493, 125.059500]: [event] proximity_detection id=83 verdict=true gt_gap=11.209m  at gt=(54.81, -22.68) s=39.6m
