[INFO] [1789728622.748404, 9.710000]: MetricsLogger: robot=tracked run=5
[INFO] [1789728622.755733, 9.711000]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/tracked/run05
[INFO] [1789728622.759176, 9.712000]:   odom      : /rtabmap/odom
[INFO] [1789728622.762598, 9.712500]:   cmd_vel   : /example_two_track/cmd_vel
[INFO] [1789729095.859491, 154.591500]: [event] proximity_detection id=117 verdict=true gt_gap=13.569m  at gt=(38.72, -39.39) s=67.6m
[INFO] [1789729098.793807, 155.552000]: [event] proximity_detection id=118 verdict=true gt_gap=13.670m  at gt=(38.26, -39.37) s=68.1m
[INFO] [1789729102.676162, 156.639500]: [event] proximity_detection id=119 verdict=true gt_gap=13.821m  at gt=(37.72, -39.34) s=68.6m
[INFO] [1789729105.548975, 157.711000]: [event] proximity_detection id=120 verdict=true gt_gap=13.943m  at gt=(37.18, -39.31) s=69.1m
[INFO] [1789729108.215282, 158.667500]: [event] proximity_detection id=121 verdict=true gt_gap=13.998m  at gt=(36.72, -39.27) s=69.6m
[INFO] [1789729111.601051, 159.651000]: [event] proximity_detection id=122 verdict=true gt_gap=14.040m  at gt=(36.25, -39.25) s=70.1m
[INFO] [1789729115.009319, 160.691500]: [event] proximity_detection id=123 verdict=true gt_gap=14.130m  at gt=(35.74, -39.24) s=70.6m
[INFO] [1789729118.040268, 161.787000]: [event] proximity_detection id=124 verdict=true gt_gap=14.238m  at gt=(35.21, -39.22) s=71.1m
[INFO] [1789729120.989426, 162.743000]: [event] proximity_detection id=125 verdict=true gt_gap=14.226m  at gt=(34.77, -39.20) s=71.5m
[INFO] [1789729124.618841, 163.745000]: [event] proximity_detection id=126 verdict=true gt_gap=14.286m  at gt=(34.28, -39.16) s=72.0m
[INFO] [1789729127.680477, 164.826000]: [event] proximity_detection id=127 verdict=true gt_gap=14.351m  at gt=(33.76, -39.11) s=72.6m
[INFO] [1789729130.505615, 165.775500]: [event] proximity_detection id=128 verdict=true gt_gap=14.349m  at gt=(33.33, -39.07) s=73.0m
[INFO] [1789729133.848698, 166.764500]: [event] proximity_detection id=129 verdict=true gt_gap=14.400m  at gt=(32.86, -39.06) s=73.5m
[INFO] [1789729137.044921, 167.791500]: [event] proximity_detection id=130 verdict=true gt_gap=14.467m  at gt=(32.38, -39.03) s=74.0m
[INFO] [1789729140.130414, 168.765500]: [event] proximity_detection id=131 verdict=true gt_gap=14.472m  at gt=(31.92, -38.99) s=74.4m
[INFO] [1789729143.673412, 169.746000]: [event] proximity_detection id=132 verdict=true gt_gap=14.527m  at gt=(31.46, -38.95) s=74.9m
[INFO] [1789729148.230114, 170.869000]: [event] proximity_detection id=133 verdict=true gt_gap=14.618m  at gt=(30.93, -38.88) s=75.4m
[INFO] [1789729151.980109, 171.854500]: [event] proximity_detection id=134 verdict=true gt_gap=14.622m  at gt=(30.46, -38.82) s=75.9m
[INFO] [1789729155.563215, 172.877500]: [event] proximity_detection id=135 verdict=true gt_gap=14.669m  at gt=(29.96, -38.74) s=76.4m
[INFO] [1789729158.345783, 173.887500]: [event] proximity_detection id=136 verdict=true gt_gap=14.722m  at gt=(29.46, -38.65) s=76.9m
[INFO] [1789729161.413526, 174.839500]: [event] proximity_detection id=137 verdict=true gt_gap=14.714m  at gt=(29.01, -38.57) s=77.4m
[INFO] [1789729165.317567, 175.875000]: [event] proximity_detection id=138 verdict=true gt_gap=14.759m  at gt=(28.52, -38.48) s=77.9m
[INFO] [1789729168.361391, 176.989000]: [event] proximity_detection id=139 verdict=true gt_gap=14.849m  at gt=(27.97, -38.36) s=78.4m
[INFO] [1789729171.918092, 177.930000]: [event] proximity_detection id=140 verdict=true gt_gap=14.843m  at gt=(27.51, -38.27) s=78.9m
[INFO] [1789729175.661656, 179.081500]: [event] proximity_detection id=141 verdict=true gt_gap=14.857m  at gt=(26.99, -38.13) s=79.4m
[INFO] [1789729178.316017, 180.118500]: [event] proximity_detection id=142 verdict=true gt_gap=14.836m  at gt=(26.53, -38.00) s=79.9m
[INFO] [1789729180.968706, 181.102000]: [event] proximity_detection id=143 verdict=true gt_gap=14.768m  at gt=(26.10, -37.85) s=80.4m
[INFO] [1789729183.797052, 182.103500]: [event] proximity_detection id=144 verdict=true gt_gap=14.712m  at gt=(25.68, -37.68) s=80.8m
[INFO] [1789729186.563885, 183.120500]: [event] proximity_detection id=145 verdict=true gt_gap=14.645m  at gt=(25.24, -37.50) s=81.3m
[INFO] [1789729189.226380, 184.108000]: [event] proximity_detection id=146 verdict=true gt_gap=14.512m  at gt=(24.86, -37.29) s=81.7m
[INFO] [1789729201.032782, 188.126000]: [event] proximity_detection id=150 verdict=true gt_gap=14.173m  at gt=(23.31, -36.40) s=83.5m
[INFO] [1789729312.146866, 218.452000]: [event] proximity_detection id=180 verdict=true gt_gap=13.424m  at gt=(18.27, -23.96) s=97.6m
[INFO] [1789729316.145867, 219.437000]: [event] proximity_detection id=181 verdict=true gt_gap=13.444m  at gt=(18.27, -23.48) s=98.1m
[INFO] [1789729320.010813, 220.447000]: [event] proximity_detection id=182 verdict=true gt_gap=13.481m  at gt=(18.27, -23.00) s=98.6m
[INFO] [1789729323.549012, 221.468000]: [event] proximity_detection id=183 verdict=true gt_gap=13.511m  at gt=(18.28, -22.51) s=99.1m
[INFO] [1789729327.184536, 222.457000]: [event] proximity_detection id=184 verdict=true gt_gap=13.587m  at gt=(18.29, -22.03) s=99.6m
[INFO] [1789729331.141262, 223.540500]: [event] proximity_detection id=185 verdict=true gt_gap=13.719m  at gt=(18.29, -21.52) s=100.1m
[INFO] [1789729334.969223, 224.541500]: [event] proximity_detection id=186 verdict=true gt_gap=13.776m  at gt=(18.30, -21.04) s=100.5m
[INFO] [1789729338.839853, 225.584500]: [event] proximity_detection id=187 verdict=true gt_gap=13.831m  at gt=(18.30, -20.53) s=101.1m
[INFO] [1789729341.907903, 226.590500]: [event] proximity_detection id=188 verdict=true gt_gap=13.893m  at gt=(18.31, -20.03) s=101.5m
[INFO] [1789729346.141903, 227.534500]: [event] proximity_detection id=189 verdict=true gt_gap=13.958m  at gt=(18.32, -19.59) s=102.0m
[INFO] [1789729350.318298, 228.526500]: [event] proximity_detection id=190 verdict=true gt_gap=13.971m  at gt=(18.32, -19.12) s=102.5m
[INFO] [1789729354.601048, 229.545500]: [event] proximity_detection id=191 verdict=true gt_gap=14.029m  at gt=(18.31, -18.63) s=102.9m
[INFO] [1789729358.430326, 230.563500]: [event] proximity_detection id=192 verdict=true gt_gap=14.029m  at gt=(18.32, -18.16) s=103.4m
[INFO] [1789729361.715049, 231.517500]: [event] proximity_detection id=193 verdict=true gt_gap=14.115m  at gt=(18.32, -17.70) s=103.9m
[INFO] [1789729365.108942, 232.613000]: [event] proximity_detection id=194 verdict=true gt_gap=14.218m  at gt=(18.33, -17.16) s=104.4m
[INFO] [1789729368.521595, 233.536500]: [event] proximity_detection id=195 verdict=true gt_gap=14.170m  at gt=(18.34, -16.72) s=104.9m
[INFO] [1789729372.768990, 234.549500]: [event] proximity_detection id=196 verdict=true gt_gap=14.257m  at gt=(18.34, -16.24) s=105.3m
[INFO] [1789729376.448622, 235.566500]: [event] proximity_detection id=197 verdict=true gt_gap=14.294m  at gt=(18.33, -15.76) s=105.8m
[INFO] [1789729379.895723, 236.630500]: [event] proximity_detection id=198 verdict=true gt_gap=14.373m  at gt=(18.34, -15.25) s=106.3m
[INFO] [1789729382.698646, 237.630500]: [event] proximity_detection id=199 verdict=true gt_gap=14.403m  at gt=(18.33, -14.75) s=106.8m
[INFO] [1789729385.557559, 238.639000]: [event] proximity_detection id=200 verdict=true gt_gap=14.346m  at gt=(18.30, -14.35) s=107.2m
[INFO] [1789729388.378616, 239.644000]: [event] proximity_detection id=201 verdict=true gt_gap=14.409m  at gt=(18.34, -13.88) s=107.7m
[INFO] [1789729391.829571, 240.532500]: [event] proximity_detection id=202 verdict=true gt_gap=14.392m  at gt=(18.36, -13.47) s=108.1m
[INFO] [1789729396.006521, 241.533000]: [event] proximity_detection id=203 verdict=true gt_gap=14.396m  at gt=(18.38, -13.03) s=108.6m
[INFO] [1789729400.217369, 242.534500]: [event] proximity_detection id=204 verdict=true gt_gap=14.376m  at gt=(18.39, -12.59) s=109.0m
[INFO] [1789729404.358095, 243.541500]: [event] proximity_detection id=205 verdict=true gt_gap=14.325m  at gt=(18.40, -12.14) s=109.5m
[INFO] [1789729408.457764, 244.555500]: [event] proximity_detection id=206 verdict=true gt_gap=14.327m  at gt=(18.40, -11.67) s=109.9m
[INFO] [1789729412.456661, 245.552000]: [event] proximity_detection id=207 verdict=true gt_gap=14.277m  at gt=(18.41, -11.24) s=110.4m
[INFO] [1789729416.531208, 246.553500]: [event] proximity_detection id=208 verdict=true gt_gap=14.125m  at gt=(18.42, -10.85) s=110.8m
[INFO] [1789729420.641610, 247.560500]: [event] proximity_detection id=209 verdict=true gt_gap=13.996m  at gt=(18.45, -10.48) s=111.1m
[INFO] [1789729424.348896, 248.630000]: [event] proximity_detection id=210 verdict=true gt_gap=13.760m  at gt=(18.39, -10.20) s=111.4m
[INFO] [1789729427.384555, 249.643000]: [event] proximity_detection id=211 verdict=true gt_gap=13.349m  at gt=(18.39, -10.13) s=111.5m
[INFO] [1789729430.296659, 250.663500]: [event] proximity_detection id=212 verdict=true gt_gap=13.176m  at gt=(18.51, -9.82) s=111.8m
[INFO] [1789729433.351470, 251.749500]: [event] proximity_detection id=213 verdict=true gt_gap=13.137m  at gt=(18.70, -9.38) s=112.3m
[INFO] [1789729436.493586, 252.842500]: [event] proximity_detection id=214 verdict=true gt_gap=13.009m  at gt=(18.85, -9.03) s=112.7m
[INFO] [1789729439.639525, 253.956000]: [event] proximity_detection id=215 verdict=true gt_gap=13.019m  at gt=(18.98, -8.52) s=113.2m
[INFO] [1789729442.290969, 254.921000]: [event] proximity_detection id=216 verdict=true gt_gap=12.980m  at gt=(19.09, -8.08) s=113.7m
[INFO] [1789729445.190531, 255.979500]: [event] proximity_detection id=217 verdict=true gt_gap=12.968m  at gt=(19.18, -7.59) s=114.2m
[INFO] [1789729448.083683, 256.973500]: [event] proximity_detection id=218 verdict=true gt_gap=12.955m  at gt=(19.25, -7.11) s=114.7m
[INFO] [1789729452.276850, 258.119000]: [event] proximity_detection id=219 verdict=true gt_gap=13.031m  at gt=(19.35, -6.60) s=115.2m
[INFO] [1789729455.948575, 259.077000]: [event] proximity_detection id=220 verdict=true gt_gap=13.023m  at gt=(19.45, -6.14) s=115.6m
[INFO] [1789729460.195841, 260.110000]: [event] proximity_detection id=221 verdict=true gt_gap=13.046m  at gt=(19.56, -5.65) s=116.2m
[INFO] [1789729463.545605, 261.167500]: [event] proximity_detection id=222 verdict=true gt_gap=13.092m  at gt=(19.66, -5.14) s=116.7m
[INFO] [1789729467.226432, 262.220500]: [event] proximity_detection id=223 verdict=true gt_gap=13.128m  at gt=(19.77, -4.65) s=117.2m
[INFO] [1789729470.812713, 263.287000]: [event] proximity_detection id=224 verdict=true gt_gap=13.124m  at gt=(19.87, -4.13) s=117.7m
[INFO] [1789729474.240117, 264.179500]: [event] proximity_detection id=225 verdict=true gt_gap=13.125m  at gt=(19.95, -3.70) s=118.1m
[INFO] [1789729478.289485, 265.185000]: [event] proximity_detection id=226 verdict=true gt_gap=13.123m  at gt=(20.05, -3.23) s=118.6m
[INFO] [1789729482.241558, 266.437500]: [event] proximity_detection id=227 verdict=true gt_gap=13.174m  at gt=(20.16, -2.72) s=119.2m
[INFO] [1789729484.947719, 267.476500]: [event] proximity_detection id=228 verdict=true gt_gap=13.015m  at gt=(20.25, -2.37) s=119.5m
[INFO] [1789729494.497256, 270.510000]: [event] proximity_detection id=231 verdict=true gt_gap=12.358m  at gt=(20.78, -1.76) s=120.4m
[INFO] [1789729497.391777, 271.552000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.22, -1.55) s=120.9m
[INFO] [1789729500.429046, 272.583500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.66, -1.29) s=121.4m
[INFO] [1789729503.921434, 273.555000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(22.05, -1.09) s=121.9m
[INFO] [1789729507.340558, 274.541500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(22.43, -0.90) s=122.3m
[INFO] [1789729511.067823, 275.478500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(22.82, -0.75) s=122.7m
[INFO] [1789729515.756235, 276.455500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(23.27, -0.60) s=123.2m
[INFO] [1789729520.196703, 277.429500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(23.73, -0.45) s=123.7m
[INFO] [1789729524.561748, 278.520000]: [event] proximity_detection id=239 verdict=true gt_gap=11.714m  at gt=(24.23, -0.29) s=124.2m
[INFO] [1789729528.491622, 279.662000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(24.73, -0.13) s=124.7m
[INFO] [1789729531.368952, 280.596000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(25.13, -0.02) s=125.1m
[INFO] [1789729535.198031, 281.586000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(25.57, 0.07) s=125.6m
[INFO] [1789729539.165517, 282.733500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(26.12, 0.15) s=126.1m
[INFO] [1789729542.088044, 283.805000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(26.65, 0.22) s=126.7m
[INFO] [1789729544.781205, 284.676500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(27.04, 0.28) s=127.1m
[INFO] [1789729548.422656, 285.754000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(27.53, 0.31) s=127.6m
[INFO] [1789729551.183923, 286.715000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(28.00, 0.33) s=128.0m
[INFO] [1789729554.586443, 287.724500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(28.48, 0.34) s=128.5m
[INFO] [1789729558.659429, 288.750000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(28.96, 0.34) s=129.0m
[INFO] [1789729561.975157, 289.891500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(29.53, 0.31) s=129.6m
[INFO] [1789729564.996775, 290.906500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(30.04, 0.30) s=130.1m
[INFO] [1789729568.041532, 291.938500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(30.55, 0.27) s=130.6m
[INFO] [1789729571.310630, 292.959500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(31.04, 0.26) s=131.1m
[INFO] [1789729574.317885, 294.052500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(31.59, 0.24) s=131.6m
[INFO] [1789729577.072233, 294.932500]: [event] proximity_detection id=255 verdict=true gt_gap=12.697m  at gt=(32.03, 0.23) s=132.1m
[INFO] [1789729580.272001, 296.002000]: [event] proximity_detection id=256 verdict=true gt_gap=12.975m  at gt=(32.56, 0.21) s=132.6m
[INFO] [1789729583.577655, 297.068000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(32.98, 0.19) s=133.0m
[INFO] [1789729586.695810, 298.065000]: [event] proximity_detection id=258 verdict=true gt_gap=13.409m  at gt=(33.40, 0.23) s=133.4m
[INFO] [1789729590.297618, 299.127500]: [event] proximity_detection id=259 verdict=true gt_gap=13.750m  at gt=(33.85, 0.25) s=133.9m
[INFO] [1789729593.186829, 300.045000]: [event] proximity_detection id=260 verdict=true gt_gap=14.006m  at gt=(34.27, 0.25) s=134.3m
[INFO] [1789729596.827308, 301.076000]: [event] proximity_detection id=261 verdict=true gt_gap=14.122m  at gt=(34.76, 0.22) s=134.8m
[INFO] [1789729599.964636, 302.103000]: [event] proximity_detection id=262 verdict=true gt_gap=14.135m  at gt=(35.24, 0.21) s=135.3m
[INFO] [1789729603.218014, 303.060000]: [event] proximity_detection id=263 verdict=true gt_gap=14.119m  at gt=(35.70, 0.21) s=135.7m
[INFO] [1789729606.741616, 304.136500]: [event] proximity_detection id=264 verdict=true gt_gap=14.249m  at gt=(36.23, 0.22) s=136.3m
[INFO] [1789729609.667671, 305.121000]: [event] proximity_detection id=265 verdict=true gt_gap=14.328m  at gt=(36.71, 0.23) s=136.8m
[INFO] [1789729612.761622, 306.163500]: [event] proximity_detection id=266 verdict=true gt_gap=14.429m  at gt=(37.22, 0.23) s=137.3m
[INFO] [1789729615.417967, 307.116500]: [event] proximity_detection id=267 verdict=true gt_gap=14.430m  at gt=(37.68, 0.23) s=137.7m
[INFO] [1789729618.435418, 308.117000]: [event] proximity_detection id=268 verdict=true gt_gap=14.445m  at gt=(38.16, 0.23) s=138.2m
[INFO] [1789729621.967255, 309.147500]: [event] proximity_detection id=269 verdict=true gt_gap=14.449m  at gt=(38.67, 0.22) s=138.7m
[INFO] [1789729625.400391, 310.309500]: [event] proximity_detection id=270 verdict=true gt_gap=14.528m  at gt=(39.26, 0.22) s=139.3m
[INFO] [1789729628.494227, 311.326500]: [event] proximity_detection id=271 verdict=true gt_gap=14.619m  at gt=(39.75, 0.24) s=139.8m
[INFO] [1789729632.116830, 312.349500]: [event] proximity_detection id=272 verdict=true gt_gap=14.666m  at gt=(40.24, 0.23) s=140.3m
[INFO] [1789729636.299721, 313.355000]: [event] proximity_detection id=273 verdict=true gt_gap=14.595m  at gt=(40.71, 0.22) s=140.8m
[INFO] [1789729640.216202, 314.472000]: [event] proximity_detection id=274 verdict=true gt_gap=14.615m  at gt=(41.26, 0.22) s=141.3m
[INFO] [1789729643.563195, 315.555500]: [event] proximity_detection id=275 verdict=true gt_gap=14.757m  at gt=(41.79, 0.21) s=141.8m
[INFO] [1789729646.525163, 316.562500]: [event] proximity_detection id=276 verdict=true gt_gap=14.751m  at gt=(42.28, 0.23) s=142.3m
[INFO] [1789729649.868134, 317.658000]: [event] proximity_detection id=277 verdict=true gt_gap=14.789m  at gt=(42.79, 0.20) s=142.8m
[INFO] [1789729652.952636, 318.639500]: [event] proximity_detection id=278 verdict=true gt_gap=14.802m  at gt=(43.28, 0.20) s=143.3m
[INFO] [1789729656.350012, 319.565000]: [event] proximity_detection id=279 verdict=true gt_gap=14.741m  at gt=(43.70, 0.21) s=143.8m
[INFO] [1789729660.764255, 320.487500]: [event] proximity_detection id=280 verdict=true gt_gap=14.525m  at gt=(44.06, 0.21) s=144.1m
