timestamp[s],event[-],detail[-],gt_x[m],gt_y[m],gt_distance[m]
45.4355,proximity_detection,id=1 verdict=unknown gt_gap=nanm,44.63475318960211,0.12814623763437358,11.180502348929531
46.448,proximity_detection,id=6 verdict=true gt_gap=11.160m,44.91432313627527,0.11781438102233861,11.461342246190783
47.4565,proximity_detection,id=7 verdict=true gt_gap=11.002m,45.17639542327219,0.06453845003044764,11.729212336397804
48.472,proximity_detection,id=8 verdict=true gt_gap=10.868m,45.44448549780121,0.008629838170059523,12.003977203717339
49.582,proximity_detection,id=9 verdict=true gt_gap=10.832m,45.7545980509251,-0.07035712695341642,12.324824641485375
50.655,proximity_detection,id=10 verdict=true gt_gap=10.794m,46.10796690302924,-0.17683000609286342,12.694881955869917
51.6785,proximity_detection,id=11 verdict=true gt_gap=10.787m,46.45958579662533,-0.2998426367563763,13.067521622236914
52.691,proximity_detection,id=12 verdict=true gt_gap=10.764m,46.82730056001217,-0.444316917480088,13.46263101251641
53.6935,proximity_detection,id=13 verdict=true gt_gap=10.746m,47.193245215449515,-0.5876006379869937,13.855652641083584
54.7125,proximity_detection,id=14 verdict=true gt_gap=10.737m,47.57658240220245,-0.7327165384291131,14.265555740562878
55.806,proximity_detection,id=15 verdict=true gt_gap=10.739m,47.950073797369605,-0.8726124376575176,14.664432023973557
56.824,proximity_detection,id=16 verdict=true gt_gap=10.670m,48.26347697557727,-1.0179710328502432,15.01065357974596
57.816,proximity_detection,id=17 verdict=true gt_gap=10.589m,48.57014413777488,-1.16660282691056,15.351493593638057
58.8185,proximity_detection,id=18 verdict=true gt_gap=10.565m,48.85580841653132,-1.3079244933890146,15.670258286186442
59.918,proximity_detection,id=19 verdict=true gt_gap=10.540m,49.18267105357579,-1.4733405927707501,16.036903556050316
60.933,proximity_detection,id=20 verdict=true gt_gap=10.543m,49.482654520330584,-1.6357930138321308,16.380190841168723
61.898,proximity_detection,id=21 verdict=true gt_gap=10.583m,49.77003106246473,-1.8220989630917053,16.722782274650648
62.9295,proximity_detection,id=22 verdict=true gt_gap=10.615m,50.08230358121895,-2.0548486866331848,17.112470887870533
64.0165,proximity_detection,id=23 verdict=true gt_gap=10.637m,50.413708015465346,-2.309720590833819,17.53058176432116
64.911,proximity_detection,id=24 verdict=true gt_gap=10.617m,50.68466698953931,-2.5202931130609243,17.87375149680306
65.898,proximity_detection,id=25 verdict=true gt_gap=10.662m,51.00312117032249,-2.758399018080058,18.271398914519043
66.93,proximity_detection,id=26 verdict=true gt_gap=10.682m,51.308055969870225,-2.9896093013467295,18.6541048295786
67.9295,proximity_detection,id=27 verdict=true gt_gap=10.624m,51.54804576783243,-3.178220468073452,18.959545690746836
68.991,proximity_detection,id=28 verdict=true gt_gap=10.544m,51.784259124303524,-3.3869416350639776,19.274926102624324
70.126,proximity_detection,id=29 verdict=true gt_gap=10.435m,52.03008741914517,-3.6545177656186403,19.6389584422752
71.094,proximity_detection,id=30 verdict=true gt_gap=10.427m,52.275629537936986,-3.9167241815993425,19.998270261193515
72.1215,proximity_detection,id=31 verdict=true gt_gap=10.407m,52.52313837144669,-4.193733746504323,20.370027481954118
73.111,proximity_detection,id=32 verdict=true gt_gap=10.407m,52.770632338403495,-4.5110592898970046,20.77296816428416
74.1245,proximity_detection,id=33 verdict=true gt_gap=10.406m,53.012763158303954,-4.824929165004237,21.16944673908327
75.237,proximity_detection,id=34 verdict=true gt_gap=10.412m,53.25066592701762,-5.151364474360009,21.57373920943456
76.246,proximity_detection,id=35 verdict=true gt_gap=10.448m,53.46725924491378,-5.453379953255149,21.945412300341264
77.227,proximity_detection,id=36 verdict=true gt_gap=10.519m,53.65440218222639,-5.734808175450249,22.283640469846702
79.221,proximity_detection,id=38 verdict=true gt_gap=10.625m,53.99034350904517,-6.3053788367351,22.94704744207457
85.302,proximity_detection,id=44 verdict=true gt_gap=10.554m,54.85834645579499,-8.371632595032755,25.1929995224427
86.315,proximity_detection,id=45 verdict=true gt_gap=10.534m,54.9748771787499,-8.722809330967811,25.563009768452073
87.3145,proximity_detection,id=46 verdict=true gt_gap=10.524m,55.071289353938575,-9.044074590310949,25.898602373067273
88.335,proximity_detection,id=47 verdict=true gt_gap=10.541m,55.15872940567291,-9.39483100159286,26.26047768741994
89.3185,proximity_detection,id=48 verdict=true gt_gap=10.552m,55.22993792701169,-9.717616708815415,26.591090844506088
90.3305,proximity_detection,id=49 verdict=true gt_gap=10.512m,55.29358206395574,-10.02647478539124,26.906508950578683
91.3285,proximity_detection,id=50 verdict=true gt_gap=10.513m,55.33768145072803,-10.367100118926231,27.250530507680583
92.42,proximity_detection,id=51 verdict=true gt_gap=10.528m,55.370498901540564,-10.737299755359118,27.62326414397806
93.5385,proximity_detection,id=52 verdict=true gt_gap=10.524m,55.38695489418293,-11.143777186203838,28.031134679110448
94.5265,proximity_detection,id=53 verdict=true gt_gap=10.438m,55.395368460683166,-11.481925861749215,28.36939734763377
95.533,proximity_detection,id=54 verdict=true gt_gap=10.414m,55.394815678472526,-11.808049023948971,28.696516864694896
96.5405,proximity_detection,id=55 verdict=true gt_gap=10.415m,55.418390257546584,-12.190988606269105,29.080285478586365
97.64,proximity_detection,id=56 verdict=true gt_gap=10.446m,55.429714063926035,-12.588203333910805,29.477871864952057
98.651,proximity_detection,id=57 verdict=true gt_gap=10.494m,55.411424241905216,-12.93485784501759,29.826351108947136
99.659,proximity_detection,id=58 verdict=true gt_gap=10.567m,55.38115167422065,-13.32295535655518,30.21606956876292
100.6325,proximity_detection,id=59 verdict=true gt_gap=10.568m,55.347284318152546,-13.68886878338601,30.58372850783809
101.647,proximity_detection,id=60 verdict=true gt_gap=10.567m,55.3083923981734,-14.038996622154409,30.936346685095213
102.7305,proximity_detection,id=61 verdict=true gt_gap=10.586m,55.2821439751908,-14.41383823162761,31.312295166607477
103.846,proximity_detection,id=62 verdict=true gt_gap=10.575m,55.25295976740113,-14.79078973190456,31.690518126557034
104.8615,proximity_detection,id=63 verdict=true gt_gap=10.559m,55.22730133879079,-15.149034047902289,32.05031366590408
105.8205,proximity_detection,id=64 verdict=true gt_gap=10.553m,55.22829526076632,-15.517607299295756,32.419188041796744
106.8465,proximity_detection,id=65 verdict=true gt_gap=10.567m,55.229301174004256,-15.872710427907228,32.77437408924488
107.821,proximity_detection,id=66 verdict=true gt_gap=10.574m,55.22213759879989,-16.19162640930032,33.09346460959813
108.8785,proximity_detection,id=67 verdict=true gt_gap=10.640m,55.17247772078456,-16.561503491232255,33.468449293497535
109.8275,proximity_detection,id=68 verdict=true gt_gap=10.673m,55.12884692459679,-16.9173518197168,33.82706308069076
110.8685,proximity_detection,id=69 verdict=true gt_gap=10.711m,55.08913534132684,-17.27289090902288,34.18489648903526
112.107,proximity_detection,id=70 verdict=true gt_gap=10.798m,55.06157008604084,-17.708228206317212,34.622623434852024
112.855,proximity_detection,id=71 verdict=true gt_gap=10.754m,55.05565322979267,-18.01222430174201,34.926680347851935
113.965,proximity_detection,id=72 verdict=true gt_gap=10.806m,55.050122463782714,-18.433196567849937,35.34751723716152
114.943,proximity_detection,id=73 verdict=true gt_gap=10.805m,55.04093657219511,-18.77069017869061,35.68533333552356
115.964,proximity_detection,id=74 verdict=true gt_gap=10.743m,55.019678587029006,-19.113790997423088,36.02932973209879
116.9525,proximity_detection,id=75 verdict=true gt_gap=10.743m,54.99467039487475,-19.465846590308463,36.38230299230944
117.944,proximity_detection,id=76 verdict=true gt_gap=10.786m,54.940499139007635,-19.829532363362592,36.750283156339535
119.0095,proximity_detection,id=77 verdict=true gt_gap=10.805m,54.89435853731052,-20.19647566348655,37.120227363289175
120.135,proximity_detection,id=78 verdict=true gt_gap=10.867m,54.858910500122775,-20.577927204092997,37.50381192022662
121.147,proximity_detection,id=79 verdict=true gt_gap=10.939m,54.843471966683694,-20.956582395842453,37.8828548874626
122.1235,proximity_detection,id=80 verdict=true gt_gap=10.993m,54.831735896663865,-21.348496358617844,38.275009808313435
123.2545,proximity_detection,id=81 verdict=true gt_gap=11.088m,54.823152919568734,-21.81197341055646,38.738589255881315
124.25,proximity_detection,id=82 verdict=true gt_gap=11.082m,54.818005610098844,-22.211473893088197,39.13812463937515
125.224,proximity_detection,id=83 verdict=true gt_gap=11.099m,54.8120935422879,-22.565196570534543,39.49190295766525
126.309,proximity_detection,id=84 verdict=true gt_gap=11.146m,54.80436609581098,-22.938098962915745,39.86489973838081
127.3345,proximity_detection,id=85 verdict=true gt_gap=11.128m,54.820420697342335,-23.30296495306093,40.230271749462844
128.328,proximity_detection,id=86 verdict=true gt_gap=11.115m,54.83498454058254,-23.687738282576184,40.61535495254115
129.402,proximity_detection,id=87 verdict=true gt_gap=11.203m,54.85615777208128,-24.124081549772377,41.05226984990001
130.454,proximity_detection,id=88 verdict=true gt_gap=11.220m,54.87462202992159,-24.531796566155702,41.46040678194965
131.435,proximity_detection,id=89 verdict=true gt_gap=11.216m,54.88834068235335,-24.89556912495531,41.82445214574161
132.436,proximity_detection,id=90 verdict=true gt_gap=11.228m,54.89178777237428,-25.25926584199384,42.18827246927243
133.449,proximity_detection,id=91 verdict=true gt_gap=11.248m,54.890381072424745,-25.654778514156433,42.58383581083315
134.5425,proximity_detection,id=92 verdict=true gt_gap=11.298m,54.88651704212346,-26.0826375112934,43.01172867017152
135.5385,proximity_detection,id=93 verdict=true gt_gap=11.323m,54.89548229276172,-26.467096080112917,43.39668639079682
136.6235,proximity_detection,id=94 verdict=true gt_gap=11.068m,54.89381657820417,-26.580119992757886,43.51482300295512
137.6275,proximity_detection,id=95 verdict=true gt_gap=10.750m,54.91992668580205,-26.618236870592433,43.57220349585069
138.617,proximity_detection,id=96 verdict=true gt_gap=10.341m,54.913471667893624,-26.52801413484736,43.663838028060006
139.631,proximity_detection,id=97 verdict=true gt_gap=9.887m,54.896340950097816,-26.444720069102985,43.763168124572054
140.734,proximity_detection,id=98 verdict=true gt_gap=9.748m,54.87692306112475,-26.66250445171995,43.98839876469315
141.7995,proximity_detection,id=99 verdict=true gt_gap=9.437m,54.894346298827706,-26.708290852130208,44.03746910852963
142.838,proximity_detection,id=100 verdict=true gt_gap=9.007m,54.89562635195073,-26.713374993635004,44.04277576907695
143.9405,proximity_detection,id=101 verdict=true gt_gap=8.708m,54.89675195188946,-26.718985313797205,44.048568892684116
145.045,proximity_detection,id=102 verdict=true gt_gap=8.312m,54.9080136807315,-26.744398305057572,44.07667913801673
146.137,proximity_detection,id=103 verdict=true gt_gap=7.962m,54.895867224944595,-26.73166451383454,44.12934669707821
147.1305,proximity_detection,id=104 verdict=true gt_gap=7.558m,54.83824317373065,-26.67007872949569,44.21804850522481
148.2215,proximity_detection,id=105 verdict=true gt_gap=7.375m,54.84401940603366,-26.83898764404758,44.4808412733114
