timestamp[s],event[-],detail[-],gt_x[m],gt_y[m],gt_distance[m]
45.5775,proximity_detection,id=7 verdict=true gt_gap=13.935m,48.17958960349761,-0.9545791468703922,14.896157002327064
46.7015,proximity_detection,id=8 verdict=true gt_gap=13.864m,48.621793905822905,-1.203248672158838,15.403818095044329
47.7095,proximity_detection,id=9 verdict=true gt_gap=13.762m,48.9774259129709,-1.4101949408944943,15.815980440058985
48.7905,proximity_detection,id=10 verdict=true gt_gap=13.760m,49.41055800310952,-1.629035302597733,16.301886738223168
49.8025,proximity_detection,id=11 verdict=true gt_gap=13.674m,49.780408577690885,-1.8321843016159853,16.72393447126398
50.804,proximity_detection,id=12 verdict=true gt_gap=13.556m,50.143760415042074,-2.0763640178219616,17.16190071494228
51.8215,proximity_detection,id=13 verdict=true gt_gap=13.458m,50.476506670408675,-2.346701549999468,17.590637898844882
52.848,proximity_detection,id=14 verdict=true gt_gap=13.355m,50.83451725928613,-2.6325934974921084,18.049332404088766
53.8425,proximity_detection,id=15 verdict=true gt_gap=13.241m,51.18275565236779,-2.8850162459065496,18.479825569290202
54.9425,proximity_detection,id=16 verdict=true gt_gap=13.136m,51.50884219624673,-3.1411188111176664,18.89534789235975
58.9425,proximity_detection,id=20 verdict=true gt_gap=12.860m,52.73102771299769,-4.470259527398483,20.70352786739404
76.5525,proximity_detection,id=37 verdict=true gt_gap=12.890m,55.41837901253499,-11.6202590846275,28.491886769039827
77.545,proximity_detection,id=38 verdict=true gt_gap=12.780m,55.43142821350994,-12.018343220697519,28.891369263405004
78.558,proximity_detection,id=39 verdict=true gt_gap=12.787m,55.4385581037558,-12.444877796902675,29.318464020489962
79.653,proximity_detection,id=40 verdict=true gt_gap=12.805m,55.400948411953934,-12.945959165864902,29.821075319096828
80.6525,proximity_detection,id=41 verdict=true gt_gap=12.851m,55.35651543740045,-13.409876215123806,30.287611365606118
81.652,proximity_detection,id=42 verdict=true gt_gap=12.881m,55.3299663554969,-13.867064258583499,30.745788323099173
82.6585,proximity_detection,id=43 verdict=true gt_gap=12.908m,55.306475096050995,-14.317022593886744,31.196502659849074
83.6705,proximity_detection,id=44 verdict=true gt_gap=12.931m,55.275873177303325,-14.777370124205515,31.658456913267155
84.672,proximity_detection,id=45 verdict=true gt_gap=13.019m,55.236049719973906,-15.256733134903268,32.13968010847719
85.7555,proximity_detection,id=46 verdict=true gt_gap=13.161m,55.19014504039551,-15.777175004542732,32.66278188006109
86.7635,proximity_detection,id=47 verdict=true gt_gap=13.247m,55.174043107320024,-16.22682127740303,33.11328034069842
87.765,proximity_detection,id=48 verdict=true gt_gap=13.285m,55.146362308928694,-16.680255917865658,33.56827347914989
88.8675,proximity_detection,id=49 verdict=true gt_gap=13.388m,55.11313072134114,-17.207958467742735,34.09733145568463
89.869,proximity_detection,id=50 verdict=true gt_gap=13.411m,55.068239189586144,-17.67569262557031,34.567456282468925
90.866,proximity_detection,id=51 verdict=true gt_gap=13.488m,55.039071190865364,-18.146039907461518,35.03877852054374
91.866,proximity_detection,id=52 verdict=true gt_gap=13.629m,55.01761760085866,-18.638662605410786,35.53168952406882
92.8755,proximity_detection,id=53 verdict=true gt_gap=13.687m,54.99028818589719,-19.109392721236695,36.00369571872538
93.863,proximity_detection,id=54 verdict=true gt_gap=13.707m,54.954581830643626,-19.561622274614944,36.45758499513569
94.8825,proximity_detection,id=55 verdict=true gt_gap=13.770m,54.916913941146,-20.042430721326753,36.94003346647267
95.8685,proximity_detection,id=56 verdict=true gt_gap=13.718m,54.880223137092194,-20.479562033970524,37.378756086407094
