[INFO] [1789726580.527674, 10.003500]: MetricsLogger: robot=tracked run=4
[INFO] [1789726580.529869, 10.003500]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/tracked/run04
[INFO] [1789726580.531418, 10.004000]:   odom      : /rtabmap/odom
[INFO] [1789726580.533074, 10.004000]:   cmd_vel   : /example_two_track/cmd_vel
[INFO] [1789726580.535257, 10.004500]:   gt model  : two_track_robot (via /gazebo/model_states, unfiltered)
[INFO] [1789726580.537992, 10.005000]:   metrics   : 50.0 Hz
[INFO] [1789726580.542562, 10.006000]:   gt hi-rate: 1000.0 Hz (asked 800.0; every 2-th ModelStates at 2000 Hz physics) -> gt_highrate.csv
[INFO] [1789726676.894181, 41.278500]: [event] proximity_detection id=5 verdict=true gt_gap=14.064m  at gt=(48.02, -0.93) s=14.7m
[INFO] [1789726680.365384, 42.315500]: [event] proximity_detection id=6 verdict=true gt_gap=14.062m  at gt=(48.47, -1.14) s=15.2m
[INFO] [1789726683.172207, 43.352000]: [event] proximity_detection id=7 verdict=true gt_gap=14.033m  at gt=(48.91, -1.35) s=15.7m
[INFO] [1789726685.880556, 44.342500]: [event] proximity_detection id=8 verdict=true gt_gap=13.984m  at gt=(49.31, -1.58) s=16.2m
[INFO] [1789726688.837506, 45.303000]: [event] proximity_detection id=9 verdict=true gt_gap=13.893m  at gt=(49.69, -1.79) s=16.6m
[INFO] [1789726692.167841, 46.368000]: [event] proximity_detection id=10 verdict=true gt_gap=13.824m  at gt=(50.10, -2.06) s=17.1m
[INFO] [1789726694.818489, 47.359000]: [event] proximity_detection id=11 verdict=true gt_gap=13.748m  at gt=(50.46, -2.30) s=17.5m
[INFO] [1789726697.982781, 48.318000]: [event] proximity_detection id=12 verdict=true gt_gap=13.654m  at gt=(50.80, -2.56) s=18.0m
[INFO] [1789726701.032197, 49.392500]: [event] proximity_detection id=13 verdict=true gt_gap=13.642m  at gt=(51.19, -2.90) s=18.5m
[INFO] [1789726703.739258, 50.383500]: [event] proximity_detection id=14 verdict=true gt_gap=13.593m  at gt=(51.55, -3.20) s=18.9m
[INFO] [1789726787.512573, 73.932000]: [event] proximity_detection id=37 verdict=true gt_gap=13.171m  at gt=(55.42, -12.80) s=29.7m
[INFO] [1789726790.498362, 74.936000]: [event] proximity_detection id=38 verdict=true gt_gap=13.188m  at gt=(55.39, -13.28) s=30.1m
[INFO] [1789726793.683142, 75.892000]: [event] proximity_detection id=39 verdict=true gt_gap=13.231m  at gt=(55.36, -13.75) s=30.6m
[INFO] [1789726797.378296, 76.905500]: [event] proximity_detection id=40 verdict=true gt_gap=13.258m  at gt=(55.32, -14.24) s=31.1m
[INFO] [1789726800.783189, 77.902500]: [event] proximity_detection id=41 verdict=true gt_gap=13.332m  at gt=(55.29, -14.73) s=31.6m
[INFO] [1789726804.315613, 78.929000]: [event] proximity_detection id=42 verdict=true gt_gap=13.419m  at gt=(55.25, -15.22) s=32.1m
[INFO] [1789726807.552439, 79.960500]: [event] proximity_detection id=43 verdict=true gt_gap=13.443m  at gt=(55.22, -15.73) s=32.6m
[INFO] [1789726810.688610, 80.914000]: [event] proximity_detection id=44 verdict=true gt_gap=13.494m  at gt=(55.18, -16.19) s=33.1m
[INFO] [1789726814.302596, 81.926500]: [event] proximity_detection id=45 verdict=true gt_gap=13.620m  at gt=(55.15, -16.69) s=33.5m
