timestamp[s],event[-],detail[-],gt_x[m],gt_y[m],gt_distance[m]
41.2785,proximity_detection,id=5 verdict=true gt_gap=14.064m,48.018810099871075,-0.92844493191324,14.71479583084858
42.3155,proximity_detection,id=6 verdict=true gt_gap=14.062m,48.47403838951309,-1.1434605583045743,15.218315307807927
43.352,proximity_detection,id=7 verdict=true gt_gap=14.033m,48.907691250042795,-1.354474947644369,15.701306148952394
44.3425,proximity_detection,id=8 verdict=true gt_gap=13.984m,49.30789380248416,-1.583580627037873,16.162969210242515
45.303,proximity_detection,id=9 verdict=true gt_gap=13.893m,49.690057025152605,-1.7913571216924362,16.598014154995457
46.368,proximity_detection,id=10 verdict=true gt_gap=13.824m,50.09643962833945,-2.055290784411455,17.083152165322847
47.359,proximity_detection,id=11 verdict=true gt_gap=13.748m,50.46399846603064,-2.2990309965206928,17.52627967863108
48.318,proximity_detection,id=12 verdict=true gt_gap=13.654m,50.803509874015504,-2.564304489739452,17.95725753305202
49.3925,proximity_detection,id=13 verdict=true gt_gap=13.642m,51.19008122752785,-2.903485650818175,18.472735865123965
50.3835,proximity_detection,id=14 verdict=true gt_gap=13.593m,51.550324724744186,-3.196902488796966,18.93816800366131
73.932,proximity_detection,id=37 verdict=true gt_gap=13.171m,55.42391104493511,-12.80108710398881,29.656041406112596
74.936,proximity_detection,id=38 verdict=true gt_gap=13.188m,55.392337772230725,-13.28384517439185,30.139982103509986
75.892,proximity_detection,id=39 verdict=true gt_gap=13.231m,55.3611837955237,-13.745649773979263,30.602892125359954
76.9055,proximity_detection,id=40 verdict=true gt_gap=13.258m,55.32425815852124,-14.238528419923773,31.097162542231285
77.9025,proximity_detection,id=41 verdict=true gt_gap=13.332m,55.28747649319849,-14.727904877667818,31.587938738686542
78.929,proximity_detection,id=42 verdict=true gt_gap=13.419m,55.25314423111099,-15.22377424098028,32.08500803222654
79.9605,proximity_detection,id=43 verdict=true gt_gap=13.443m,55.215711550448574,-15.729226265324233,32.591869987313494
80.914,proximity_detection,id=44 verdict=true gt_gap=13.494m,55.18329291120971,-16.192251701592237,33.05579882468105
81.9265,proximity_detection,id=45 verdict=true gt_gap=13.620m,55.15405841026539,-16.68532691619981,33.549986716740875
82.933,proximity_detection,id=46 verdict=true gt_gap=13.742m,55.12726464559242,-17.171442279993872,34.03687622520364
83.9505,proximity_detection,id=47 verdict=true gt_gap=13.797m,55.09284973879388,-17.665611314913242,34.53226682892632
84.98,proximity_detection,id=48 verdict=true gt_gap=13.883m,55.05261176800597,-18.170517993836317,35.038825886607476
86.0275,proximity_detection,id=49 verdict=true gt_gap=13.950m,55.014933807385844,-18.683119594983136,35.552828501209774
87.05,proximity_detection,id=50 verdict=true gt_gap=14.061m,54.98361589922389,-19.189363435542017,36.06009713152071
88.0795,proximity_detection,id=51 verdict=true gt_gap=14.183m,54.94712842607537,-19.702591999030425,36.57488558256931
88.998,proximity_detection,id=52 verdict=true gt_gap=14.166m,54.91929204634559,-20.159157187360613,37.032307868386155
90.021,proximity_detection,id=53 verdict=true gt_gap=14.232m,54.88727050826592,-20.65659935449116,37.53078430419563
90.984,proximity_detection,id=54 verdict=true gt_gap=14.257m,54.85622699866393,-21.128676592976884,38.00388178937902
92.076,proximity_detection,id=55 verdict=true gt_gap=14.290m,54.82207385870484,-21.651361560585762,38.527721661824174
93.038,proximity_detection,id=56 verdict=true gt_gap=14.312m,54.79842985728403,-22.08618571014036,38.96339456507595
94.1855,proximity_detection,id=57 verdict=true gt_gap=14.398m,54.801506238412784,-22.61392999695836,39.49146195606157
95.104,proximity_detection,id=58 verdict=true gt_gap=14.463m,54.82055673250024,-23.052982179378027,39.93098819579656
96.1145,proximity_detection,id=59 verdict=true gt_gap=14.485m,54.84226287348671,-23.544164899512552,40.42265302639907
97.1185,proximity_detection,id=60 verdict=true gt_gap=14.492m,54.8580306437036,-24.019227947223502,40.897985007899585
98.169,proximity_detection,id=61 verdict=true gt_gap=14.556m,54.86767438216318,-24.53242638607716,41.41133145995179
99.177,proximity_detection,id=62 verdict=true gt_gap=14.534m,54.86733810106813,-25.034196833971702,41.913577006081105
100.196,proximity_detection,id=63 verdict=true gt_gap=14.549m,54.8739547225699,-25.527250823382776,42.407562513798766
101.257,proximity_detection,id=64 verdict=true gt_gap=14.562m,54.906902671947606,-26.008984204453597,42.891766125115296
102.2715,proximity_detection,id=65 verdict=true gt_gap=14.631m,54.91201215965978,-26.498723222494817,43.38208612151484
104.1655,proximity_detection,id=67 verdict=true gt_gap=14.589m,54.927146303741004,-27.38173340783862,44.28295249603064
105.362,proximity_detection,id=68 verdict=true gt_gap=14.653m,54.93536605081654,-27.929945676210732,44.83131848017689
106.274,proximity_detection,id=69 verdict=true gt_gap=14.608m,54.920385001180286,-28.346595033928995,45.24828375755871
107.467,proximity_detection,id=70 verdict=true gt_gap=14.672m,54.879477289010474,-28.903427184334017,45.80744854050116
108.4705,proximity_detection,id=71 verdict=true gt_gap=14.645m,54.82550069066277,-29.365376943239465,46.274128674948145
109.4845,proximity_detection,id=72 verdict=true gt_gap=14.609m,54.72981350600077,-29.822948108839505,46.74235964270097
110.446,proximity_detection,id=73 verdict=true gt_gap=14.520m,54.651492726474146,-30.23797697918415,47.16504800765069
111.5055,proximity_detection,id=74 verdict=true gt_gap=14.468m,54.54770868696003,-30.646217671046337,47.587275439324614
112.4745,proximity_detection,id=75 verdict=true gt_gap=14.361m,54.440484810373434,-31.02827900690493,47.986625475240615
113.4905,proximity_detection,id=76 verdict=true gt_gap=14.390m,54.23741373158514,-31.53386338085345,48.5347178953035
114.495,proximity_detection,id=77 verdict=true gt_gap=14.376m,54.073025321916774,-32.0057920242161,49.0362436898504
116.452,proximity_detection,id=79 verdict=true gt_gap=14.179m,53.74687869329359,-32.80515717516609,49.90156534860438
117.4505,proximity_detection,id=80 verdict=true gt_gap=14.073m,53.56161992423979,-33.190691109776175,50.32937144410315
118.4215,proximity_detection,id=81 verdict=true gt_gap=13.953m,53.35614781695268,-33.56409998796226,50.755702801512236
119.495,proximity_detection,id=82 verdict=true gt_gap=13.942m,53.10290330107808,-33.98238819078026,51.24473612391788
120.5695,proximity_detection,id=83 verdict=true gt_gap=13.874m,52.843086877023026,-34.378895747608375,51.719137725812274
121.5725,proximity_detection,id=84 verdict=true gt_gap=13.793m,52.59553255360895,-34.73485938616973,52.15374154732377
123.656,proximity_detection,id=86 verdict=true gt_gap=13.655m,52.00345111793343,-35.45223073466179,53.08469767796265
124.708,proximity_detection,id=87 verdict=true gt_gap=13.552m,51.69881174506601,-35.8061205241359,53.552465400036695
155.0005,proximity_detection,id=117 verdict=true gt_gap=13.599m,38.5771676999855,-39.3777855558661,67.74016591391846
155.9405,proximity_detection,id=118 verdict=true gt_gap=13.705m,38.11906434342319,-39.35832446392732,68.19872518945668
156.9965,proximity_detection,id=119 verdict=true gt_gap=13.839m,37.59791916354234,-39.33565693965008,68.72042592041609
158.0195,proximity_detection,id=120 verdict=true gt_gap=13.932m,37.073432505281524,-39.30679714151185,69.24600199037079
159.0495,proximity_detection,id=121 verdict=true gt_gap=13.972m,36.59028277149907,-39.26603694296815,69.73122716077734
160.06,proximity_detection,id=122 verdict=true gt_gap=14.041m,36.10011445356927,-39.249277025141254,70.22169233232748
161.1135,proximity_detection,id=123 verdict=true gt_gap=14.081m,35.5806191055996,-39.23010844675389,70.74161199312196
162.1,proximity_detection,id=124 verdict=true gt_gap=14.117m,35.1158787434697,-39.216483263965515,71.2069076883795
163.134,proximity_detection,id=125 verdict=true gt_gap=14.157m,34.63735162425488,-39.1875296104481,71.686462805017
164.189,proximity_detection,id=126 verdict=true gt_gap=14.226m,34.117663487750264,-39.14790856363608,72.20855188681391
165.2,proximity_detection,id=127 verdict=true gt_gap=14.261m,33.64033766727999,-39.096896803360345,72.68999528152267
