[INFO] [1789707144.866216, 14.842000]: MetricsLogger: robot=differential run=3
[INFO] [1789707144.868089, 14.843500]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/differential/run03
[INFO] [1789707144.874415, 14.847000]:   odom      : /rtabmap/odom
[INFO] [1789707144.876860, 14.848000]:   cmd_vel   : /husky/cmd_vel
[INFO] [1789707144.879347, 14.849000]:   gt model  : differential (via /gazebo/model_states, unfiltered)
[INFO] [1789707144.881355, 14.850000]:   efforts   : 4 driven joints
[INFO] [1789707144.883527, 14.851000]:   velocities: 4 driven joints
[INFO] [1789707292.442985, 88.329500]: [event] proximity_detection id=45 verdict=true gt_gap=10.839m  at gt=(55.14, -9.34) s=26.2m
[INFO] [1789707294.643381, 89.428000]: [event] proximity_detection id=46 verdict=true gt_gap=10.875m  at gt=(55.23, -9.71) s=26.6m
[INFO] [1789707296.686444, 90.446500]: [event] proximity_detection id=47 verdict=true gt_gap=10.878m  at gt=(55.29, -10.05) s=26.9m
[INFO] [1789707298.905341, 91.551500]: [event] proximity_detection id=48 verdict=true gt_gap=10.929m  at gt=(55.34, -10.44) s=27.3m
[INFO] [1789707300.878270, 92.536000]: [event] proximity_detection id=49 verdict=true gt_gap=10.939m  at gt=(55.37, -10.78) s=27.7m
[INFO] [1789707303.113911, 93.650500]: [event] proximity_detection id=50 verdict=true gt_gap=10.941m  at gt=(55.39, -11.18) s=28.1m
[INFO] [1789707305.347114, 94.764000]: [event] proximity_detection id=51 verdict=true gt_gap=10.889m  at gt=(55.39, -11.55) s=28.4m
[INFO] [1789707307.299252, 95.735000]: [event] proximity_detection id=52 verdict=true gt_gap=10.836m  at gt=(55.40, -11.89) s=28.8m
[INFO] [1789707309.540652, 96.854000]: [event] proximity_detection id=53 verdict=true gt_gap=10.794m  at gt=(55.43, -12.32) s=29.2m
[INFO] [1789707311.575410, 97.868000]: [event] proximity_detection id=54 verdict=true gt_gap=10.788m  at gt=(55.43, -12.69) s=29.6m
[INFO] [1789707313.572966, 98.862500]: [event] proximity_detection id=55 verdict=true gt_gap=10.793m  at gt=(55.40, -13.04) s=29.9m
[INFO] [1789707315.795475, 99.968000]: [event] proximity_detection id=56 verdict=true gt_gap=10.910m  at gt=(55.36, -13.47) s=30.4m
[INFO] [1789707317.813159, 100.972000]: [event] proximity_detection id=57 verdict=true gt_gap=10.939m  at gt=(55.33, -13.83) s=30.7m
[INFO] [1789707319.806840, 101.965000]: [event] proximity_detection id=58 verdict=true gt_gap=10.933m  at gt=(55.30, -14.18) s=31.1m
[INFO] [1789707322.034742, 103.076000]: [event] proximity_detection id=59 verdict=true gt_gap=10.962m  at gt=(55.27, -14.57) s=31.5m
[INFO] [1789707324.052044, 104.082000]: [event] proximity_detection id=60 verdict=true gt_gap=10.932m  at gt=(55.25, -14.92) s=31.8m
[INFO] [1789707326.007176, 105.056000]: [event] proximity_detection id=61 verdict=true gt_gap=10.920m  at gt=(55.23, -15.29) s=32.2m
[INFO] [1789707328.230024, 106.164000]: [event] proximity_detection id=62 verdict=true gt_gap=10.983m  at gt=(55.23, -15.71) s=32.6m
[INFO] [1789707330.480071, 107.285500]: [event] proximity_detection id=63 verdict=true gt_gap=11.006m  at gt=(55.22, -16.09) s=33.0m
[INFO] [1789707332.439331, 108.262500]: [event] proximity_detection id=64 verdict=true gt_gap=11.033m  at gt=(55.20, -16.43) s=33.3m
[INFO] [1789707334.479626, 109.278500]: [event] proximity_detection id=65 verdict=true gt_gap=11.069m  at gt=(55.15, -16.83) s=33.7m
[INFO] [1789707336.699651, 110.384000]: [event] proximity_detection id=66 verdict=true gt_gap=11.184m  at gt=(55.10, -17.23) s=34.1m
[INFO] [1789707338.759191, 111.407500]: [event] proximity_detection id=67 verdict=true gt_gap=11.195m  at gt=(55.06, -17.59) s=34.5m
[INFO] [1789707341.067046, 112.548500]: [event] proximity_detection id=68 verdict=true gt_gap=11.255m  at gt=(55.05, -18.05) s=35.0m
