[INFO] [1789724530.564054, 9.643500]: MetricsLogger: robot=tracked run=3
[INFO] [1789724530.566021, 9.644000]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/tracked/run03
[INFO] [1789724530.569260, 9.644500]:   odom      : /rtabmap/odom
[INFO] [1789724530.571226, 9.644500]:   cmd_vel   : /example_two_track/cmd_vel
[INFO] [1789724530.575406, 9.645000]:   gt model  : two_track_robot (via /gazebo/model_states, unfiltered)
[INFO] [1789724530.577857, 9.645500]:   metrics   : 50.0 Hz
[INFO] [1789724530.580210, 9.646000]:   gt hi-rate: 1000.0 Hz (asked 800.0; every 2-th ModelStates at 2000 Hz physics) -> gt_highrate.csv
[INFO] [1789724630.580991, 41.837500]: [event] proximity_detection id=5 verdict=true gt_gap=14.335m  at gt=(48.42, -1.12) s=15.2m
[INFO] [1789724633.445884, 42.863500]: [event] proximity_detection id=6 verdict=true gt_gap=14.318m  at gt=(48.85, -1.32) s=15.6m
[INFO] [1789724636.220083, 43.863500]: [event] proximity_detection id=7 verdict=true gt_gap=14.263m  at gt=(49.25, -1.55) s=16.1m
[INFO] [1789724639.184914, 44.832500]: [event] proximity_detection id=8 verdict=true gt_gap=14.190m  at gt=(49.64, -1.77) s=16.5m
[INFO] [1789724642.873014, 45.993500]: [event] proximity_detection id=9 verdict=true gt_gap=14.174m  at gt=(50.09, -2.05) s=17.1m
[INFO] [1789724649.148692, 48.043500]: [event] proximity_detection id=11 verdict=true gt_gap=14.033m  at gt=(50.83, -2.59) s=18.0m
[INFO] [1789724652.395168, 49.103000]: [event] proximity_detection id=12 verdict=true gt_gap=13.946m  at gt=(51.21, -2.92) s=18.5m
[INFO] [1789724741.882836, 74.371500]: [event] proximity_detection id=37 verdict=true gt_gap=13.151m  at gt=(55.40, -13.18) s=30.0m
[INFO] [1789724744.983486, 75.335000]: [event] proximity_detection id=38 verdict=true gt_gap=13.184m  at gt=(55.37, -13.64) s=30.5m
[INFO] [1789724748.703726, 76.336000]: [event] proximity_detection id=39 verdict=true gt_gap=13.163m  at gt=(55.33, -14.12) s=31.0m
[INFO] [1789724752.232291, 77.355000]: [event] proximity_detection id=40 verdict=true gt_gap=13.251m  at gt=(55.30, -14.63) s=31.5m
[INFO] [1789724755.793302, 78.352500]: [event] proximity_detection id=41 verdict=true gt_gap=13.281m  at gt=(55.26, -15.11) s=32.0m
[INFO] [1789724759.168789, 79.377500]: [event] proximity_detection id=42 verdict=true gt_gap=13.307m  at gt=(55.22, -15.61) s=32.5m
[INFO] [1789724762.374230, 80.366500]: [event] proximity_detection id=43 verdict=true gt_gap=13.340m  at gt=(55.19, -16.09) s=33.0m
[INFO] [1789724765.974834, 81.361500]: [event] proximity_detection id=44 verdict=true gt_gap=13.455m  at gt=(55.16, -16.57) s=33.4m
[INFO] [1789724769.379212, 82.371500]: [event] proximity_detection id=45 verdict=true gt_gap=13.560m  at gt=(55.13, -17.06) s=33.9m
[INFO] [1789724772.936033, 83.474500]: [event] proximity_detection id=46 verdict=true gt_gap=13.656m  at gt=(55.10, -17.60) s=34.5m
[INFO] [1789724775.991567, 84.502000]: [event] proximity_detection id=47 verdict=true gt_gap=13.725m  at gt=(55.06, -18.10) s=35.0m
[INFO] [1789724778.947840, 85.467500]: [event] proximity_detection id=48 verdict=true gt_gap=13.774m  at gt=(55.02, -18.58) s=35.4m
[INFO] [1789724782.438271, 86.489500]: [event] proximity_detection id=49 verdict=true gt_gap=13.888m  at gt=(54.99, -19.08) s=35.9m
[INFO] [1789724785.409369, 87.532500]: [event] proximity_detection id=50 verdict=true gt_gap=14.005m  at gt=(54.95, -19.60) s=36.5m
[INFO] [1789724788.670923, 88.452000]: [event] proximity_detection id=51 verdict=true gt_gap=14.020m  at gt=(54.92, -20.05) s=36.9m
[INFO] [1789724792.834877, 89.455000]: [event] proximity_detection id=52 verdict=true gt_gap=14.076m  at gt=(54.89, -20.54) s=37.4m
[INFO] [1789724797.113988, 90.544500]: [event] proximity_detection id=53 verdict=true gt_gap=14.152m  at gt=(54.86, -21.07) s=37.9m
[INFO] [1789724800.698994, 91.587500]: [event] proximity_detection id=54 verdict=true gt_gap=14.228m  at gt=(54.83, -21.57) s=38.4m
[INFO] [1789724803.477392, 92.577500]: [event] proximity_detection id=55 verdict=true gt_gap=14.254m  at gt=(54.80, -22.02) s=38.9m
[INFO] [1789724806.384881, 93.614000]: [event] proximity_detection id=56 verdict=true gt_gap=14.323m  at gt=(54.80, -22.49) s=39.4m
[INFO] [1789724809.112829, 94.564000]: [event] proximity_detection id=57 verdict=true gt_gap=14.390m  at gt=(54.82, -22.94) s=39.8m
[INFO] [1789724812.699341, 95.558000]: [event] proximity_detection id=58 verdict=true gt_gap=14.434m  at gt=(54.84, -23.43) s=40.3m
[INFO] [1789724816.009656, 96.562500]: [event] proximity_detection id=59 verdict=true gt_gap=14.420m  at gt=(54.85, -23.91) s=40.8m
[INFO] [1789724819.500141, 97.560000]: [event] proximity_detection id=60 verdict=true gt_gap=14.468m  at gt=(54.87, -24.39) s=41.3m
[INFO] [1789724822.410585, 98.600000]: [event] proximity_detection id=61 verdict=true gt_gap=14.467m  at gt=(54.87, -24.91) s=41.8m
[INFO] [1789724825.136915, 99.599500]: [event] proximity_detection id=62 verdict=true gt_gap=14.480m  at gt=(54.87, -25.39) s=42.3m
[INFO] [1789724828.121460, 100.598000]: [event] proximity_detection id=63 verdict=true gt_gap=14.512m  at gt=(54.90, -25.86) s=42.7m
[INFO] [1789724831.390385, 101.586000]: [event] proximity_detection id=64 verdict=true gt_gap=14.561m  at gt=(54.90, -26.33) s=43.2m
[INFO] [1789724834.277646, 102.625500]: [event] proximity_detection id=65 verdict=true gt_gap=14.527m  at gt=(54.89, -26.74) s=43.6m
[INFO] [1789724836.938435, 103.519000]: [event] proximity_detection id=66 verdict=true gt_gap=14.542m  at gt=(54.92, -27.22) s=44.1m
[INFO] [1789724841.833214, 104.595500]: [event] proximity_detection id=67 verdict=true gt_gap=14.531m  at gt=(54.94, -27.70) s=44.6m
[INFO] [1789724845.982416, 105.511000]: [event] proximity_detection id=68 verdict=true gt_gap=14.483m  at gt=(54.93, -28.12) s=45.0m
[INFO] [1789724850.597248, 106.513500]: [event] proximity_detection id=69 verdict=true gt_gap=14.462m  at gt=(54.90, -28.58) s=45.5m
[INFO] [1789724853.805176, 107.609500]: [event] proximity_detection id=70 verdict=true gt_gap=14.476m  at gt=(54.85, -29.10) s=46.0m
[INFO] [1789724856.719352, 108.584500]: [event] proximity_detection id=71 verdict=true gt_gap=14.443m  at gt=(54.79, -29.54) s=46.5m
[INFO] [1789724859.904250, 109.580000]: [event] proximity_detection id=72 verdict=true gt_gap=14.393m  at gt=(54.70, -29.99) s=46.9m
